Mes,temperature_2m_max,temperature_2m_min,precipitation_sum,winddirection_10m_dominant,SEREMI
2019-04,26.01,12.31,0.9,274.9,Iquique
2019-05,24.88064516,10.71290323,0,275.7741935,Iquique
2019-06,24.20666667,9.776666667,0,270.7,Iquique
2019-07,23.84516129,9.596774194,1.5,273.4193548,Iquique
2019-08,26.10967742,9.964516129,0,274.5806452,Iquique
2019-09,25.17333333,10.49,8.3,272.8666667,Iquique
2019-10,25.53548387,10.24193548,0,272.1935484,Iquique
2019-11,26.64333333,12.00333333,0,271.6666667,Iquique
2019-12,27.4,12.57741935,0,273.3225806,Iquique
2020-01,27.02258065,15.16129032,6.5,273.1612903,Iquique
2020-02,27.85,15.48214286,8.7,273.25,Iquique
2020-03,27.52903226,14.98064516,0,276.1290323,Iquique
2020-04,26.67666667,13.02333333,0,276.4333333,Iquique
2020-05,26.5516129,11.67096774,0,274.6774194,Iquique
2020-06,24.10666667,10.40333333,0,265.4333333,Iquique
2020-07,24.16129032,9.112903226,0.2,268.5806452,Iquique
2020-08,23.78064516,9.212903226,0,269.1290323,Iquique
2020-09,25.91333333,9.796666667,0,268.0333333,Iquique
2020-10,26.17741935,10.83870968,0,272.3225806,Iquique
2020-11,25.76333333,10.38333333,0,272.8,Iquique
2020-12,26.37741935,12.4483871,0.9,271.9032258,Iquique
2021-01,26.85483871,13.31612903,0,273.3870968,Iquique
2021-02,27.48571429,14.12857143,0,272.5,Iquique
2021-03,26.8483871,13.51290323,0,274.483871,Iquique
2021-04,25.67666667,11.86,0,271.1666667,Iquique
2021-05,26.31935484,11.78387097,0,269.6451613,Iquique
2021-06,24.05666667,9.853333333,0.2,270.3333333,Iquique
2021-07,24.87096774,10.01935484,0,263.8064516,Iquique
2021-08,24.80967742,9.806451613,0,267.9354839,Iquique
2021-09,25.08333333,9.86,0,268.2,Iquique
2021-10,25.53870968,10.18387097,0,271,Iquique
2021-11,25.12666667,9.946666667,0,270.2333333,Iquique
2021-12,25.82580645,12.13548387,4,271.1935484,Iquique
2022-01,26.02580645,12.93548387,2.4,273.7419355,Iquique
2022-02,26.77142857,12.84285714,0.3,274.3571429,Iquique
2022-03,26.95806452,13.97096774,0,270.483871,Iquique
2022-04,24.86333333,10.28333333,0,273.3,Iquique
2022-05,24.40967742,9.541935484,0,273.8387097,Iquique
2022-06,22.09,8.33,0,268.1333333,Iquique
2022-07,22.84516129,8.903225806,0,270.6774194,Iquique
2022-08,24.12903226,8.348387097,0,268.0645161,Iquique
2022-09,23.18333333,7.27,0,268.3666667,Iquique
2022-10,25.05483871,9.006451613,0,269.7096774,Iquique
2022-11,26.11666667,10.74666667,0,271.1,Iquique
2022-12,27.17419355,12.58709677,0,272.2258065,Iquique
2023-01,27.28709677,13.57419355,0,271.9677419,Iquique
2023-02,28.19642857,15.425,0.5,272.3571429,Iquique
2023-03,27.26129032,15.06129032,0,274.2903226,Iquique
2023-04,25.72,12.43333333,0,275.9333333,Iquique
2023-05,25.18064516,11.56129032,0,274.1612903,Iquique
2023-06,24.72,9.543333333,0,273.0666667,Iquique
2023-07,24.60645161,8.948387097,0,270.3548387,Iquique
2023-08,26.06451613,9.977419355,0,271.2580645,Iquique
2023-09,26.66333333,10.39,0,269.3666667,Iquique
2023-10,27.10967742,11.56774194,0,269.483871,Iquique
2023-11,26.58333333,11.57666667,1.6,268.6666667,Iquique
2023-12,27.17419355,12.48709677,0.1,271.3548387,Iquique
2024-01,28.1483871,14.78387097,0,270.0967742,Iquique
2024-02,28.05,15.45,2.4,271.9642857,Iquique
2024-03,28.21935484,14.69677419,0,272.0322581,Iquique
2024-04,25.88666667,12.61666667,0,273.9666667,Iquique
2024-05,24.86451613,10.63548387,0,269.3548387,Iquique
2024-06,25.58333333,10.86,0,269.4333333,Iquique
2024-07,23.59354839,9.412903226,0,270.2580645,Iquique
2024-08,24.29677419,9.390322581,0,269.4516129,Iquique
2024-09,26.05666667,10.12333333,0,271.9,Iquique
2024-10,27.41612903,11.39032258,0,270.1935484,Iquique
2024-11,26.03,11.12666667,2.5,270.9666667,Iquique
2024-12,26.41935484,12.36774194,0,270.4516129,Iquique
2025-01,27.48387097,13.97741935,0.6,272.0645161,Iquique
2025-02,27.82857143,16.01428571,4.1,272.8214286,Iquique
2014-01,24.88064516,13.75483871,9,236.9354839,Biobío
2014-02,23.79642857,12.94642857,6.8,244.1071429,Biobío
2014-03,21.76774194,11.52580645,38.6,236.2903226,Biobío
2014-04,18.07666667,8.85,37.4,224.3333333,Biobío
2014-05,15.06774194,8.609677419,110.1,158.9677419,Biobío
2014-06,13.13666667,6.833333333,247.2,176.4333333,Biobío
2014-07,12.79354839,5.874193548,214.4,186.9677419,Biobío
2014-08,14.2483871,6.429032258,108.9,166.9354839,Biobío
2014-09,14.51666667,7.353333333,116.6,200.6,Biobío
2014-10,18.39032258,8.583870968,16.8,227.1612903,Biobío
2014-11,20.35333333,9.58,2.9,223.9,Biobío
2014-12,22.29032258,11.61612903,15.8,230.8387097,Biobío
2015-01,26.04516129,13.8516129,0,218.6451613,Biobío
2015-02,25.07142857,13.475,1.4,226.2857143,Biobío
2015-03,24.34193548,12.98064516,2.8,226.9354839,Biobío
2015-04,20.69333333,10.3,20.6,207.5,Biobío
2015-05,15.93225806,8.412903226,68.4,128.9677419,Biobío
2015-06,14.11333333,7.153333333,94.8,192.3666667,Biobío
2015-07,12.66129032,6.464516129,230.1,181.7741935,Biobío
2015-08,13.81612903,7,208.5,200,Biobío
2015-09,14.88666667,6.126666667,105.1,187.8,Biobío
2015-10,16.51935484,7.677419355,89.4,220.8709677,Biobío
2015-11,19.49666667,9.803333333,9.3,244.3333333,Biobío
2015-12,22.88064516,11.99032258,11.7,231.1290323,Biobío
2016-01,24.65806452,14.48387097,12,253.1935484,Biobío
2016-02,24.97857143,13.75357143,0,222.8928571,Biobío
2016-03,24.18709677,12.41935484,9.9,225.8064516,Biobío
2016-04,17.52,8.926666667,69.6,189.4666667,Biobío
2016-05,16.46774194,9.806451613,83.4,102.483871,Biobío
2016-06,14.07333333,5.206666667,2.5,153.0333333,Biobío
2016-07,12.88064516,6.425806452,192.9,136.8387097,Biobío
2016-08,14.36129032,6.680645161,52.1,221.4516129,Biobío
2016-09,17.56333333,7.56,19.9,183.4666667,Biobío
2016-10,17.86451613,8.825806452,70.8,222.8709677,Biobío
2016-11,22.02,11.15333333,13.9,237.6666667,Biobío
2016-12,22.60967742,12.38709677,33.6,249.6774194,Biobío
2017-01,26.60645161,13.90645161,4,220.3870968,Biobío
2017-02,24.41071429,13.96428571,8.4,258.5357143,Biobío
2017-03,21.9,11.92903226,25.1,243.8064516,Biobío
2017-04,19.29333333,9.936666667,25.7,228.9666667,Biobío
2017-05,14.97741935,6.658064516,107.3,169.6129032,Biobío
2017-06,13.08,5.543333333,212.9,137.8333333,Biobío
2017-07,13.07096774,4.729032258,102.3,187.7096774,Biobío
2017-08,12.24516129,4.970967742,217.1,225.3870968,Biobío
2017-09,14.90666667,5.526666667,83.8,219.4333333,Biobío
2017-10,15.64516129,7.648387097,90.1,233.9677419,Biobío
2017-11,19.72666667,9.78,38.4,221,Biobío
2017-12,22.33548387,11.74193548,2.3,241.9032258,Biobío
2018-01,24.50645161,12.9483871,7,236.3548387,Biobío
2018-02,24.31071429,13.09642857,23.5,248.2142857,Biobío
2018-03,21.00322581,10.71290323,55.4,236,Biobío
2018-04,17.02333333,8.15,71.8,217.4,Biobío
2018-05,15.00645161,8.038709677,145,160.4193548,Biobío
2018-06,12.55,4.176666667,131.4,166.8333333,Biobío
2018-07,12.56129032,4.632258065,131.5,137.0967742,Biobío
2018-08,13.80967742,5.05483871,97,219.483871,Biobío
2018-09,14.98333333,6.803333333,157.8,222.1333333,Biobío
2018-10,15.80645161,7.241935484,76.9,250.9354839,Biobío
2018-11,19.08666667,9.45,77.3,246.7,Biobío
2018-12,21.9483871,11.53548387,31.8,239.516129,Biobío
2019-01,23.50967742,11.89032258,22.5,227.483871,Biobío
2019-02,24.42857143,13.45714286,5.7,221.8928571,Biobío
2019-03,21.91612903,10.60322581,15.9,230.483871,Biobío
2019-04,19.33333333,9.303333333,5.8,228.1666667,Biobío
2019-05,15.42580645,7.796774194,223.6,186.2903226,Biobío
2019-06,12.91666667,6.61,355.9,195.9,Biobío
2019-07,13.03870968,6.048387097,148.1,167.8709677,Biobío
2019-08,14.1483871,5.409677419,86.2,190.6451613,Biobío
2019-09,15.20666667,5.813333333,100.6,186.5666667,Biobío
2019-10,16.56774194,7.161290323,51,238.8709677,Biobío
2019-11,20.96333333,10.15,18.4,223.0333333,Biobío
2019-12,23.04516129,11.42580645,1.3,222.1612903,Biobío
2020-01,24.48387097,13.33548387,15.5,227.9354839,Biobío
2020-02,23.93214286,12.94285714,3.8,224.7857143,Biobío
2020-03,22.37419355,12.02903226,12.1,219.7096774,Biobío
2020-04,19.79,9.83,60.9,185.1333333,Biobío
2020-05,16.58387097,8.083870968,37.7,212.2258065,Biobío
2020-06,12.58666667,5.853333333,310.2,156.5333333,Biobío
2020-07,12.64193548,5.490322581,212,194.1612903,Biobío
2020-08,13.6,5.561290323,99.9,178.2258065,Biobío
2020-09,15.44,5.996666667,49.4,209.2333333,Biobío
2020-10,17.43870968,6.880645161,10.9,226.8064516,Biobío
2020-11,20.02666667,9.876666667,1.7,239.9666667,Biobío
2020-12,22.28064516,10.71935484,15.2,229.5483871,Biobío
2021-01,23.39032258,12.32258065,47.2,246.2258065,Biobío
2021-02,23.19285714,12.52142857,1.4,251.1071429,Biobío
2021-03,21.74516129,11.67419355,6.3,256.5483871,Biobío
2021-04,18.84,9.423333333,42.9,191.2333333,Biobío
2021-05,15.72580645,7.9,124.3,173.2580645,Biobío
2021-06,13.70333333,6.753333333,131.8,151.5666667,Biobío
2021-07,13.37741935,4.412903226,61.3,158.5483871,Biobío
2021-08,13.54193548,5.829032258,161.5,197.3870968,Biobío
2021-09,15.02,5.9,92.7,222.5,Biobío
2021-10,17.77419355,7.14516129,26.4,226.8387097,Biobío
2021-11,20.43,9.53,10.1,240.9666667,Biobío
2021-12,23.16774194,12.02903226,2.8,244.7419355,Biobío
2022-01,21.7516129,12.14193548,24.2,261.4516129,Biobío
2022-02,23.83928571,12.84285714,11.9,255.7142857,Biobío
2022-03,22.47419355,10.92580645,11.4,223.0322581,Biobío
2022-04,17.19,8.07,181.5,254.3,Biobío
2022-05,14.49677419,5.941935484,98.7,181.2580645,Biobío
2022-06,12.37666667,6.153333333,246.2,134.0333333,Biobío
2022-07,11.85806452,5.2,262.3,191.1612903,Biobío
2022-08,13.77741935,5.383870968,124.5,222.516129,Biobío
2022-09,15.4,5.553333333,35.7,215.7333333,Biobío
2022-10,16.98709677,7.470967742,82.5,256.4516129,Biobío
2022-11,20.99,10.81333333,18.7,266.6333333,Biobío
2022-12,23.9,12.4483871,20.4,239.0322581,Biobío
2023-01,23.39354839,12.33225806,6.5,243.9354839,Biobío
2023-02,26.075,13.40714286,0.3,210.9285714,Biobío
2023-03,23.2483871,12.16129032,1.3,238.0322581,Biobío
2023-04,19.14666667,9.873333333,89.2,231.0333333,Biobío
2023-05,15.89677419,6.95483871,134.7,187.0967742,Biobío
2023-06,14.34,6.883333333,337.9,194.4666667,Biobío
2023-07,13.30322581,5.112903226,170.2,181.1935484,Biobío
2023-08,13.86129032,5.406451613,267.4,185.1290323,Biobío
2023-09,14.24333333,5.973333333,202.9,220.7,Biobío
2023-10,17.2,6.022580645,63.5,230.3870968,Biobío
2023-11,17.45333333,7.203333333,58.8,256.8,Biobío
2023-12,21.62258065,10.43548387,12,248.0322581,Biobío
2024-01,25.12903226,12.53225806,0.2,240.9032258,Biobío
2024-02,25.6,13.325,2.1,239.7857143,Biobío
2024-03,21.92258065,10.63225806,44.5,224.7741935,Biobío
2024-04,17.67666667,8.39,118.2,237.6,Biobío
2024-05,13.05806452,4.038709677,124,180.9677419,Biobío
2024-06,12.74666667,6.88,509.2,168.1,Biobío
2024-07,12.32258065,2.377419355,47.1,145.0322581,Biobío
2024-08,13.03870968,3.635483871,199.7,185.5483871,Biobío
2024-09,14.46666667,5.226666667,129.1,244.6666667,Biobío
2024-10,18.42258065,7.722580645,49.1,216.483871,Biobío
2024-11,19.49666667,8.806666667,22.8,252.3333333,Biobío
2024-12,22.49032258,10.8516129,14.6,242.4516129,Biobío
2025-01,25.10322581,12.73225806,1.6,247.7096774,Biobío
2025-02,25.91428571,13.21785714,1.5,228.7142857,Biobío
2014-01,28.49032258,14.13548387,0.3,248.0645161,Metropolitano Occidente
2014-02,27.08928571,12.61785714,4.1,252.6071429,Metropolitano Occidente
2014-03,26.21612903,11.85806452,4.8,254.9354839,Metropolitano Occidente
2014-04,22.81,8.843333333,0.4,247.7333333,Metropolitano Occidente
2014-05,18.14516129,6.619354839,19.5,274.4516129,Metropolitano Occidente
2014-06,14.02333333,2.05,112.7,262.0333333,Metropolitano Occidente
2014-07,14.71290323,3.551612903,50.6,257.6129032,Metropolitano Occidente
2014-08,17.19354839,4.477419355,61.4,252.9354839,Metropolitano Occidente
2014-09,15.47333333,5.896666667,58,261.2333333,Metropolitano Occidente
2014-10,22.23548387,9.338709677,6.9,248.2903226,Metropolitano Occidente
2014-11,24.05333333,10.03666667,11.2,245.9666667,Metropolitano Occidente
2014-12,26.2,11.61612903,3.1,247.3548387,Metropolitano Occidente
2015-01,29.18709677,14.33548387,0.2,253.6774194,Metropolitano Occidente
2015-02,27.67142857,14.125,37.4,255.3571429,Metropolitano Occidente
2015-03,27.68387097,13.9,5.6,245.7096774,Metropolitano Occidente
2015-04,25.04333333,10.96333333,0,253.7333333,Metropolitano Occidente
2015-05,20.13225806,6.467741935,0.6,272.2258065,Metropolitano Occidente
2015-06,17.96,4.413333333,0,269.0666667,Metropolitano Occidente
2015-07,14.63548387,3.574193548,83.4,272.4516129,Metropolitano Occidente
2015-08,15.12258065,5.761290323,168.5,274.3870968,Metropolitano Occidente
2015-09,16.79,5.913333333,74.2,266.0666667,Metropolitano Occidente
2015-10,17.03870968,6.732258065,94.1,263.2580645,Metropolitano Occidente
2015-11,21.78333333,9.116666667,31.5,246.3,Metropolitano Occidente
2015-12,27.50967742,12.73225806,0.8,252.3548387,Metropolitano Occidente
2016-01,28.07096774,14.1483871,12.5,255.483871,Metropolitano Occidente
2016-02,29.51428571,14.33571429,0,255.5357143,Metropolitano Occidente
2016-03,27.62258065,13.50645161,0,256.3548387,Metropolitano Occidente
2016-04,19.29333333,9.283333333,243.5,259.5,Metropolitano Occidente
2016-05,17.05806452,7.3,58.7,279.7741935,Metropolitano Occidente
2016-06,15.13333333,2.773333333,82.8,265.8666667,Metropolitano Occidente
2016-07,14.27419355,4.180645161,133.4,278.5483871,Metropolitano Occidente
2016-08,16.88387097,4.251612903,2.4,244.4193548,Metropolitano Occidente
2016-09,20.91333333,6.71,2,257.6666667,Metropolitano Occidente
2016-10,20.8,8.816129032,103.7,252.1935484,Metropolitano Occidente
2016-11,26.95333333,12.34333333,1.4,243.0333333,Metropolitano Occidente
2016-12,27.03870968,12.6,21.4,243.6129032,Metropolitano Occidente
2017-01,27.92258065,15.28387097,0,261.8709677,Metropolitano Occidente
2017-02,26.10714286,13.68214286,4.1,258.1785714,Metropolitano Occidente
2017-03,23.90322581,11.62580645,1.3,261.8709677,Metropolitano Occidente
2017-04,20.26333333,8.99,26,261.9,Metropolitano Occidente
2017-05,14.87741935,6.135483871,78.2,206.5806452,Metropolitano Occidente
2017-06,12.56333333,3.363333333,99.3,165.2,Metropolitano Occidente
2017-07,12.5,2.8,29.5,191.516129,Metropolitano Occidente
2017-08,12.21612903,3.406451613,92.3,225.3548387,Metropolitano Occidente
2017-09,14.8,5.556666667,29.2,242.9666667,Metropolitano Occidente
2017-10,17.32258065,6.151612903,29.8,263.3548387,Metropolitano Occidente
2017-11,22.76333333,9.973333333,12.1,255,Metropolitano Occidente
2017-12,24.92258065,12.10967742,3.2,261.483871,Metropolitano Occidente
2018-01,25.65806452,12.69032258,0.3,260.4193548,Metropolitano Occidente
2018-02,25.60714286,13.04642857,0.1,259.75,Metropolitano Occidente
2018-03,23.71290323,11.24193548,5.1,262.3225806,Metropolitano Occidente
2018-04,19.78666667,8.813333333,5.9,266.8333333,Metropolitano Occidente
2018-05,16.64193548,7.006451613,27.5,243.9677419,Metropolitano Occidente
2018-06,12.48666667,2.673333333,65.6,170.0666667,Metropolitano Occidente
2018-07,11.60322581,2.806451613,75.5,165.0967742,Metropolitano Occidente
2018-08,13.97741935,3.587096774,24.5,243.5806452,Metropolitano Occidente
2018-09,16.64333333,6.306666667,29.3,246.8,Metropolitano Occidente
2018-10,19.34193548,7.229032258,17.3,253.1935484,Metropolitano Occidente
2018-11,24.97666667,10.53,9.9,255.1333333,Metropolitano Occidente
2018-12,25.10322581,10.87741935,4.9,259.2580645,Metropolitano Occidente
2019-01,26.89354839,12.7,0,258.7096774,Metropolitano Occidente
2019-02,26.675,13.44285714,0.2,258.1428571,Metropolitano Occidente
2019-03,24.0516129,10.67741935,5.3,260.1290323,Metropolitano Occidente
2019-04,19.58666667,8.643333333,9.1,266.2,Metropolitano Occidente
2019-05,15.93548387,5.896774194,15.2,222,Metropolitano Occidente
2019-06,12.94,3.263333333,59.9,180.7333333,Metropolitano Occidente
2019-07,13.00322581,2.741935484,15.8,228.3870968,Metropolitano Occidente
2019-08,16.92258065,4.725806452,0.9,227.3870968,Metropolitano Occidente
2019-09,17.55666667,5.356666667,10.8,255.0666667,Metropolitano Occidente
2019-10,21.00967742,7.632258065,14.4,261.0967742,Metropolitano Occidente
2019-11,26.45666667,10.62,0.3,263,Metropolitano Occidente
2019-12,27.95483871,12.57741935,0.7,262.8064516,Metropolitano Occidente
2020-01,28.12258065,13.47741935,0,259.2258065,Metropolitano Occidente
2020-02,27.63571429,12.59642857,0,261.3214286,Metropolitano Occidente
2020-03,26.00322581,11.8483871,0.3,262.9677419,Metropolitano Occidente
2020-04,21.87,9.476666667,5.1,261.5666667,Metropolitano Occidente
2020-05,19.05483871,7.358064516,7.3,241.4193548,Metropolitano Occidente
2020-06,11.89333333,3.59,127.1,133.5,Metropolitano Occidente
2020-07,12.61935484,3.664516129,73.6,192.6774194,Metropolitano Occidente
2020-08,13.6516129,3.4,7.2,255.9354839,Metropolitano Occidente
2020-09,17.65666667,5.856666667,6.6,258.1666667,Metropolitano Occidente
2020-10,21.00967742,7.529032258,0.8,261.9354839,Metropolitano Occidente
2020-11,23.81,9.45,0.4,260.9666667,Metropolitano Occidente
2020-12,26.47419355,11.3,0.1,260.5483871,Metropolitano Occidente
2021-01,26.30967742,12.25483871,74.9,258.9354839,Metropolitano Occidente
2021-02,23.91428571,11.675,1.2,258.3214286,Metropolitano Occidente
2021-03,23.58709677,10.67419355,11.2,259.516129,Metropolitano Occidente
2021-04,20.47333333,8.636666667,1.9,265.1,Metropolitano Occidente
2021-05,17.61290323,6.783870968,14.8,224.2903226,Metropolitano Occidente
2021-06,14.75,5.11,39.4,217.9666667,Metropolitano Occidente
2021-07,14.05483871,3.112903226,3.8,208.0322581,Metropolitano Occidente
2021-08,13.47741935,4.677419355,51.8,243.3548387,Metropolitano Occidente
2021-09,15.93666667,5.3,35,258.1666667,Metropolitano Occidente
2021-10,21.57741935,7.825806452,15.5,253.9677419,Metropolitano Occidente
2021-11,24.02333333,9.26,0.3,259.2333333,Metropolitano Occidente
2021-12,26.01935484,10.61290323,0.8,258.9677419,Metropolitano Occidente
2022-01,25.83870968,11.24516129,0.2,260.483871,Metropolitano Occidente
2022-02,26.39642857,11.37857143,0.6,259.5,Metropolitano Occidente
2022-03,25.0483871,10.40322581,0,260.5806452,Metropolitano Occidente
2022-04,20.21333333,7.806666667,39.8,255.3333333,Metropolitano Occidente
2022-05,15.23870968,5.703225806,10.7,247.1290323,Metropolitano Occidente
2022-06,12.48,3.903333333,75.6,209.4333333,Metropolitano Occidente
2022-07,11.16451613,2.306451613,88.9,191.4516129,Metropolitano Occidente
2022-08,13.91935484,4.025806452,64.3,232.0967742,Metropolitano Occidente
2022-09,16.21333333,5.21,12.1,244.7666667,Metropolitano Occidente
2022-10,21.03870968,7.209677419,5.1,255.4193548,Metropolitano Occidente
2022-11,24.75333333,10.09666667,4.1,259,Metropolitano Occidente
2022-12,27.84193548,12.79677419,14.8,261.5806452,Metropolitano Occidente
2023-01,26.61935484,11.9,1.8,260.0645161,Metropolitano Occidente
2023-02,29.375,14.32857143,0,260.1428571,Metropolitano Occidente
2023-03,27.26774194,12.28709677,0,262.3225806,Metropolitano Occidente
2023-04,21.77666667,9.983333333,24.1,252.3666667,Metropolitano Occidente
2023-05,17.45483871,7.161290323,34.5,222.6129032,Metropolitano Occidente
2023-06,15.13333333,5.903333333,112,167.3,Metropolitano Occidente
2023-07,14.56774194,4.748387097,33.3,195.4193548,Metropolitano Occidente
2023-08,15.52903226,5.693548387,165.4,196.6451613,Metropolitano Occidente
2023-09,14.65666667,5.93,52.2,241.2,Metropolitano Occidente
